Sub	Run	Trial	OldT	Delay	LuckyDeck	ObjPP	OldObjLuckyDeck	ObjDeckMatch	Outcome	Resp	RT	DeckC	LuckyDeckC	OldObjC	RevT	OldDeckPP	OldDeck	EncRevT	Enc_Pay1	OptObj	PP	StayResp
9	5	272	0	NaN	1	NaN	NaN	NaN	0	1	733.357074001106	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	0
9	5	273	1	22	1	0	0	1	0	2	469.6557139996	1	1	1	15	0	1	13	0.4	0	0	1
9	5	274	1	14	1	1	1	1	0.4	1	577.975330001209	1	1	0	16	0.8	2	2	0.2	0	0	1
9	5	275	1	10	1	1	0	0	1	2	884.428464998564	1	1	1	17	0.4	1	7	1	1	0.4	1
9	5	276	1	10	1	1	0	0	1	2	720.531986000424	1	1	1	18	1	1	8	1	1	1	1
9	5	277	0	NaN	1	NaN	NaN	NaN	0.4	1	659.375764000288	2	0	NaN	19	NaN	NaN	NaN	NaN	NaN	1	0
9	5	278	1	14	1	1	0	0	1	2	763.254800000141	1	1	1	20	1	1	6	0.2	1	0.4	0
9	5	279	1	11	1	0.2	1	0	0.6	2	697.242788000949	1	1	0	21	0.4	2	10	0.6	1	1	1
9	5	280	1	11	1	0.4	1	0	0.4	2	564.751157000501	2	0	1	22	0.4	2	11	0.2	0	0.6	0
9	5	281	0	NaN	1	NaN	NaN	NaN	0.8	1	606.806570998742	1	1	NaN	23	NaN	NaN	NaN	NaN	NaN	0.4	0
9	5	282	0	NaN	1	NaN	NaN	NaN	0.8	2	572.144575000493	1	1	NaN	24	NaN	NaN	NaN	NaN	NaN	0.8	1
9	5	283	0	NaN	2	NaN	NaN	NaN	0.4	1	512.32360099857	2	1	NaN	1	NaN	NaN	NaN	NaN	NaN	0.8	0
9	5	284	1	12	2	0	1	0	0.8	2	582.374249999702	2	1	0	2	0.8	1	14	0.8	1	0.4	1
9	5	285	0	NaN	2	NaN	NaN	NaN	0.8	1	599.910241999169	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	0
9	5	286	0	NaN	2	NaN	NaN	NaN	0.8	2	495.843003998743	2	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.8	0
9	5	287	1	10	2	0.4	0	1	0.4	1	635.891492000155	2	1	1	5	0.8	2	19	1	0	0.8	1
9	5	288	0	NaN	2	NaN	NaN	NaN	0.6	2	690.752073000112	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.4	1
9	5	289	0	NaN	2	NaN	NaN	NaN	1	2	610.84769000081	1	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.6	0
9	5	290	0	NaN	2	NaN	NaN	NaN	0.6	1	487.81037200024	1	0	NaN	8	NaN	NaN	NaN	NaN	NaN	1	1
9	5	291	1	10	2	0.8	1	1	0.8	2	459.41527299874	1	0	1	9	0.6	1	23	0.4	1	0.6	1
9	5	292	0	NaN	2	NaN	NaN	NaN	0	2	587.718497999958	1	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0.8	1
9	5	293	0	NaN	2	NaN	NaN	NaN	0.2	1	432.20279399975	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0	1
9	5	294	1	11	2	0.4	0	1	0.4	2	498.135948000709	2	1	1	12	0.6	2	1	0.8	0	0.2	0
9	5	295	0	NaN	2	NaN	NaN	NaN	0.4	2	595.241314000305	1	0	NaN	13	NaN	NaN	NaN	NaN	NaN	0.4	0
9	5	296	0	NaN	2	NaN	NaN	NaN	0.4	1	585.898203999022	1	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.4	1
9	5	297	0	NaN	2	NaN	NaN	NaN	0	1	510.515559999476	1	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.4	1
9	5	298	1	12	2	0.8	0	0	0.8	2	449.561264000295	2	1	1	16	0.4	2	4	0.8	1	0	0
9	5	299	1	11	2	0.6	0	0	0	2	626.05830999928	1	0	0	17	0.8	2	6	0.4	0	0.8	0
9	5	300	1	10	2	0.6	1	1	0.6	1	532.410109999546	1	0	1	18	0	1	8	1	1	0	1
10	1	1	0	NaN	1	NaN	NaN	NaN	0	1	1210.88188200156	2	0	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	1	2	0	NaN	1	NaN	NaN	NaN	0.8	1	1111.47698299828	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0	1
10	1	3	0	NaN	1	NaN	NaN	NaN	0.4	2	930.973890001042	2	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	1
10	1	4	0	NaN	1	NaN	NaN	NaN	0.8	2	1286.44683600214	2	0	NaN	4	NaN	NaN	NaN	NaN	NaN	0.4	1
10	1	5	0	NaN	1	NaN	NaN	NaN	0.2	1	698.946061002061	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.8	1
10	1	6	0	NaN	1	NaN	NaN	NaN	0	2	864.512716001627	2	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0.2	1
10	1	7	0	NaN	1	NaN	NaN	NaN	0	2	805.91359400205	2	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0	1
10	1	8	0	NaN	1	NaN	NaN	NaN	0.4	2	671.989125999971	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0	0
10	1	9	0	NaN	1	NaN	NaN	NaN	0.6	1	778.194526999869	1	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.4	1
10	1	10	0	NaN	1	NaN	NaN	NaN	1	1	1053.40488400179	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	11	0	NaN	1	NaN	NaN	NaN	0.6	2	1067.61600100072	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	1	1
10	1	12	0	NaN	1	NaN	NaN	NaN	1	1	795.351733999269	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	13	1	11	1	0.8	1	1	1	1	665.086712997436	1	1	0	13	0	2	2	0	0	1	1
10	1	14	0	NaN	1	NaN	NaN	NaN	0.2	1	724.808008999389	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	1	1
10	1	15	1	14	1	0	1	0	0.6	1	753.734688001714	1	1	0	15	0	2	1	0.6	1	0.2	1
10	1	16	1	11	1	0.2	1	0	1	2	654.269470000145	1	1	0	16	0	2	5	0.8	1	0.6	1
10	1	17	1	10	1	0	1	0	0.8	2	1018.17359399865	1	1	0	17	0	2	7	0	1	1	1
10	1	18	1	15	1	0.4	1	0	0.6	2	690.316510001139	1	1	0	18	0	2	3	0.8	1	0.8	1
10	1	19	0	NaN	1	NaN	NaN	NaN	0.8	2	724.285730997508	1	1	NaN	19	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	20	1	10	1	1	0	0	1	2	766.464934000396	1	1	1	20	0.8	1	10	0.6	1	0.8	1
10	1	21	1	12	1	0.6	0	0	0.6	1	729.452940002375	1	1	1	21	1	1	9	0.4	1	1	1
10	1	22	1	18	2	0.8	0	0	0.6	1	877.551559002313	1	0	0	1	0	2	4	0.4	0	0.6	1
10	1	23	0	NaN	2	NaN	NaN	NaN	0.2	1	727.542854001513	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	24	1	16	2	0.4	1	0	0.4	1	1227.85229299916	1	0	1	3	0.2	1	8	0	0	0.2	1
10	1	25	1	14	2	0.6	1	1	0.6	2	1355.93457499999	1	0	1	4	0.4	1	11	1	1	0.4	1
10	1	26	0	NaN	2	NaN	NaN	NaN	0	1	816.479473000072	1	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	27	0	NaN	2	NaN	NaN	NaN	0	1	946.965907001868	1	0	NaN	6	NaN	NaN	NaN	NaN	NaN	0	1
10	1	28	0	NaN	2	NaN	NaN	NaN	1	1	946.193862000655	2	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0	0
10	1	29	1	15	2	0.2	1	0	NaN	NaN	NaN	NaN	NaN	0	8	0	1	14	1	1	1	0
10	1	30	0	NaN	2	NaN	NaN	NaN	0.4	1	738.89492699891	1	0	NaN	9	NaN	NaN	NaN	NaN	NaN	NaN	0
10	1	31	1	19	2	1	1	1	1	2	1063.28113799827	1	0	1	10	0.4	1	12	0.6	1	0.4	1
10	1	32	0	NaN	2	NaN	NaN	NaN	0.8	1	992.446903997916	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	1	1
10	1	33	0	NaN	2	NaN	NaN	NaN	0.8	1	1108.09532799976	1	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.8	1
10	1	34	1	11	2	0.2	1	0	0.4	2	1080.08042099755	2	1	0	13	0.8	1	2	0.6	1	0.8	0
10	1	35	1	29	2	0	0	1	0	1	1314.084575999	2	1	1	14	0.4	2	6	0.2	0	0.4	1
10	1	36	1	10	2	0	1	0	0	1	1230.73485900022	1	0	1	15	0.8	1	5	0.6	0	0	0
10	1	37	0	NaN	2	NaN	NaN	NaN	0.4	2	738.250520997099	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0	0
10	1	38	0	NaN	2	NaN	NaN	NaN	0.8	1	1128.40436499755	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.4	1
10	1	39	1	12	2	0	1	0	1	1	988.153979000344	2	1	0	18	0	1	6	0	1	0.8	1
10	1	40	1	12	2	1	0	0	1	2	1212.29539399792	2	1	1	19	1	2	7	0	1	1	1
10	1	41	0	NaN	2	NaN	NaN	NaN	0.6	1	972.025994000433	2	1	NaN	20	NaN	NaN	NaN	NaN	NaN	1	1
10	1	42	1	12	1	0.4	0	1	0.2	2	929.755649998697	2	0	0	1	0	1	9	NaN	1	0.6	1
10	1	43	0	NaN	1	NaN	NaN	NaN	1	1	976.924984999641	2	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.2	1
10	1	44	1	25	1	0.8	0	0	0.8	1	1297.4298079971	1	1	1	3	0	1	19	0.6	1	1	0
10	1	45	0	NaN	1	NaN	NaN	NaN	0.6	2	1023.38447300281	1	1	NaN	4	NaN	NaN	NaN	NaN	NaN	0.8	1
10	1	46	0	NaN	1	NaN	NaN	NaN	0.2	1	1027.38882700214	1	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	47	1	15	1	0.8	0	0	0.8	1	1323.4785320019	1	1	1	6	0.2	1	11	1	1	0.2	1
10	1	48	0	NaN	1	NaN	NaN	NaN	0.2	1	1345.41344100217	2	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.8	0
10	1	49	0	NaN	1	NaN	NaN	NaN	0.8	2	995.987456997682	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.2	0
10	1	50	1	17	1	0.8	0	0	0.8	2	997.529833002773	1	1	1	9	0.8	1	12	0.8	1	0.8	1
10	1	51	0	NaN	1	NaN	NaN	NaN	0.6	2	1183.63539800339	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.8	1
10	1	52	0	NaN	1	NaN	NaN	NaN	1	1	1146.9504050001	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.6	1
10	1	53	0	NaN	1	NaN	NaN	NaN	1	1	1044.78847099745	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	1	1
10	1	54	0	NaN	1	NaN	NaN	NaN	0.2	1	911.706170001708	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	1	1
10	1	55	1	17	1	0.8	1	1	0.8	1	1487.34287799743	2	0	1	14	0.2	2	17	0.4	1	0.2	0
10	1	56	1	15	1	0.6	1	1	1	1	998.782184000447	1	1	0	15	0.8	2	20	1	0	0.8	0
10	1	57	1	11	1	0.2	0	1	0.2	1	1029.55781700075	1	1	1	16	1	1	5	0.6	0	1	1
10	1	58	1	15	1	1	1	1	1	2	1011.82107799832	2	0	1	17	0.8	2	2	0.2	1	0.2	0
10	1	59	0	NaN	1	NaN	NaN	NaN	0	1	919.859415000246	2	0	NaN	18	NaN	NaN	NaN	NaN	NaN	1	1
10	1	60	1	12	1	0.2	1	0	0.2	2	1289.30199099705	2	0	1	19	0	2	7	0.8	0	0	1
10	2	61	1	24	1	0.4	1	0	0.4	1	966.027621998364	2	0	1	20	0.2	2	16	0	0	0.2	1
10	2	62	0	NaN	1	NaN	NaN	NaN	0	1	1062.53442399975	2	0	NaN	21	NaN	NaN	NaN	NaN	NaN	0.4	1
10	2	63	0	NaN	1	NaN	NaN	NaN	0	2	816.870286998892	2	0	NaN	22	NaN	NaN	NaN	NaN	NaN	0	1
10	2	64	1	10	1	0.2	0	1	0.2	2	891.616934997728	1	1	1	23	0.2	1	13	1	0	0	0
10	2	65	1	14	1	0.6	0	0	0.6	1	912.7241770002	1	1	1	24	0.2	1	10	0.8	1	0.2	1
10	2	66	0	NaN	2	NaN	NaN	NaN	0.2	1	873.486492000666	1	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.6	1
10	2	67	1	15	2	1	1	1	1	1	878.816577001999	1	0	1	2	0.2	1	11	0.6	1	0.2	1
10	2	68	1	19	2	0.8	1	1	0.8	1	1248.90028099981	1	0	1	3	1	1	8	0.2	1	1	1
10	2	69	0	NaN	2	NaN	NaN	NaN	0.2	1	668.111379000038	1	0	NaN	4	NaN	NaN	NaN	NaN	NaN	0.8	1
10	2	70	1	11	2	0	0	1	0	2	877.451902000757	1	0	0	5	0	2	18	1	1	0.2	1
10	2	71	1	26	2	0.6	1	1	0.6	1	1124.63561999903	1	0	1	6	0	1	4	0.8	1	0	1
10	2	72	1	10	2	0	0	1	0.4	1	1288.48348399697	1	0	0	7	0	2	21	0.4	1	0.6	1
10	2	73	0	NaN	2	NaN	NaN	NaN	0.8	1	1338.12112800297	2	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.4	0
10	2	74	0	NaN	2	NaN	NaN	NaN	0.8	1	1477.76154299936	2	1	NaN	9	NaN	NaN	NaN	NaN	NaN	0.8	1
10	2	75	0	NaN	2	NaN	NaN	NaN	0.6	1	1128.91354000021	2	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.8	1
10	2	76	1	10	2	0.2	1	0	0.2	2	1109.49094100215	1	0	1	11	0.4	1	1	0.6	0	0.6	0
10	2	77	0	NaN	2	NaN	NaN	NaN	0	1	1337.28628799872	1	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.2	1
10	2	78	0	NaN	2	NaN	NaN	NaN	0.8	2	741.380393999862	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0	0
10	2	79	0	NaN	2	NaN	NaN	NaN	1	2	1124.22721400071	2	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	1
10	2	80	0	NaN	2	NaN	NaN	NaN	0.8	1	1172.57594900002	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
10	2	81	0	NaN	2	NaN	NaN	NaN	0.6	2	767.731775998982	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0.8	1
10	2	82	0	NaN	2	NaN	NaN	NaN	1	2	799.55209200125	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	0.6	1
10	2	83	1	14	2	0.2	1	0	0.4	2	988.702779999585	2	1	0	18	0	1	4	0.8	1	1	1
10	2	84	1	10	2	0.8	0	0	0.8	2	941.752582002664	2	1	1	19	0.4	2	9	0.8	1	0.4	1
10	2	85	1	12	2	0.8	0	0	0.8	1	1139.88072800203	2	1	1	20	0.8	2	8	0.4	1	0.8	1
10	2	86	1	11	1	0.6	1	1	0.6	1	924.529226002051	2	0	1	1	0.8	2	10	0.8	1	0.8	1
10	2	87	1	10	1	0	0	1	0.4	1	1071.08710200191	2	0	0	2	0	1	12	0.2	1	0.6	1
10	2	88	1	10	1	0.8	1	1	0.8	2	1080.24074900095	2	0	1	3	0.4	2	13	0	1	0.4	1
10	2	89	1	10	1	1	1	1	1	1	909.455190001609	2	0	1	4	0.8	2	14	0.8	1	0.8	1
10	2	90	0	NaN	1	NaN	NaN	NaN	0	1	880.959511003311	2	0	NaN	5	NaN	NaN	NaN	NaN	NaN	1	1
10	2	91	1	10	1	0.6	1	1	0.6	1	920.348038998782	2	0	1	6	0	2	16	0.8	1	0	1
10	2	92	0	NaN	1	NaN	NaN	NaN	0.4	2	1188.445521002	2	0	NaN	7	NaN	NaN	NaN	NaN	NaN	0.6	1
10	2	93	1	11	1	1	1	1	1	2	853.972159999103	2	0	1	8	0.4	2	17	0.6	1	0.4	1
10	2	94	0	NaN	1	NaN	NaN	NaN	0.4	1	835.887440000079	2	0	NaN	9	NaN	NaN	NaN	NaN	NaN	1	1
10	2	95	0	NaN	1	NaN	NaN	NaN	0.2	2	869.776692001324	2	0	NaN	10	NaN	NaN	NaN	NaN	NaN	0.4	1
10	2	96	0	NaN	1	NaN	NaN	NaN	1	2	876.758235001034	1	1	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	0
10	2	97	0	NaN	1	NaN	NaN	NaN	0.2	1	798.519993000809	1	1	NaN	12	NaN	NaN	NaN	NaN	NaN	1	1
10	2	98	0	NaN	1	NaN	NaN	NaN	0.6	1	725.502473997039	1	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.2	1
10	2	99	0	NaN	1	NaN	NaN	NaN	1	2	1033.17477399833	1	1	NaN	14	NaN	NaN	NaN	NaN	NaN	0.6	1
10	2	100	0	NaN	1	NaN	NaN	NaN	1	2	830.213771998388	1	1	NaN	15	NaN	NaN	NaN	NaN	NaN	1	1
10	2	101	0	NaN	1	NaN	NaN	NaN	0.8	2	800.066799001797	1	1	NaN	16	NaN	NaN	NaN	NaN	NaN	1	1
10	2	102	1	12	1	0	1	0	0.2	1	909.751004997815	1	1	0	17	0.2	2	5	1	1	0.8	1
10	2	103	0	NaN	2	NaN	NaN	NaN	0.4	1	911.832185000094	1	0	NaN	1	NaN	NaN	NaN	NaN	NaN	0.2	1
10	2	104	1	24	2	0.8	0	0	0.8	2	1220.55456199814	2	1	1	2	0.2	2	15	1	1	0.4	0
10	2	105	0	NaN	2	NaN	NaN	NaN	0.2	1	951.271015001112	1	0	NaN	3	NaN	NaN	NaN	NaN	NaN	0.8	0
10	2	106	1	14	2	0.4	0	1	0.6	2	988.657273999706	1	0	0	4	0.8	2	7	0.6	1	0.2	1
10	2	107	0	NaN	2	NaN	NaN	NaN	0	1	1102.44842300017	1	0	NaN	5	NaN	NaN	NaN	NaN	NaN	0.6	1
10	2	108	0	NaN	2	NaN	NaN	NaN	1	1	1236.55825099922	2	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0	0
10	2	109	1	12	2	0.2	1	0	0.2	2	931.029724997643	1	0	1	7	0	1	12	1	0	1	0
10	2	110	1	15	2	0.2	0	1	0.2	2	964.372220998484	2	1	1	8	1	2	10	0.4	0	0.2	0
10	2	111	1	15	2	1	1	1	1	2	1314.63292899934	1	0	1	9	0.2	1	11	0.2	1	0.2	0
10	2	112	1	18	2	0.4	0	1	0.4	2	853.074454000307	2	1	1	10	0.2	2	9	1	0	1	0
10	2	113	0	NaN	2	NaN	NaN	NaN	0.8	1	634.755524999491	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	0
10	2	114	1	11	2	0.4	1	0	0.4	1	697.664515002543	1	0	1	12	0.8	1	1	0.2	0	0.8	1
10	2	115	1	10	2	0.2	1	0	0.2	2	884.239905997674	1	0	1	13	0.4	1	3	0.8	0	0.4	1
10	2	116	1	18	2	0.6	1	1	0.6	2	1062.57062000077	1	0	1	14	0.2	1	13	0.2	1	0.2	1
10	2	117	0	NaN	2	NaN	NaN	NaN	0.4	2	926.590251001471	1	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.6	1
10	2	118	1	10	2	1	0	0	0.6	1	1283.07918200153	1	0	0	16	0.4	2	6	0	0	0.4	1
10	2	119	1	12	2	0	1	0	1	1	1329.9902660001	2	1	0	17	0.6	1	5	0.6	1	0.6	0
10	2	120	1	19	2	0.8	1	1	0.8	2	1081.42501700058	2	1	0	18	0.6	1	16	1	0	1	1
10	3	121	1	21	2	1	1	1	1	1	988.663730000553	1	0	1	19	0.6	1	15	1	1	0.8	0
10	3	122	0	NaN	2	NaN	NaN	NaN	0.2	1	967.925700999331	1	0	NaN	20	NaN	NaN	NaN	NaN	NaN	1	1
10	3	123	1	10	2	0.8	1	1	0.8	2	596.778002000065	1	0	1	21	0.2	1	11	0.4	1	0.2	1
10	3	124	0	NaN	1	NaN	NaN	NaN	0.8	2	614.210708001337	1	1	NaN	1	NaN	NaN	NaN	NaN	NaN	0.8	1
10	3	125	0	NaN	1	NaN	NaN	NaN	0	2	546.438325000054	1	1	NaN	2	NaN	NaN	NaN	NaN	NaN	0.8	1
10	3	126	0	NaN	1	NaN	NaN	NaN	1	2	555.035617999238	1	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0	1
10	3	127	1	10	1	0.4	0	1	0.4	2	586.558879000222	1	1	1	4	1	1	15	0.6	0	1	1
10	3	128	0	NaN	1	NaN	NaN	NaN	0.6	1	875.422841996624	1	1	NaN	5	NaN	NaN	NaN	NaN	NaN	0.4	1
10	3	129	0	NaN	1	NaN	NaN	NaN	0.2	1	761.627476000285	1	1	NaN	6	NaN	NaN	NaN	NaN	NaN	0.6	1
10	3	130	0	NaN	1	NaN	NaN	NaN	0.8	2	733.828037999047	1	1	NaN	7	NaN	NaN	NaN	NaN	NaN	0.2	1
10	3	131	0	NaN	1	NaN	NaN	NaN	1	1	664.226744000189	1	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	1
10	3	132	0	NaN	1	NaN	NaN	NaN	0.4	1	1039.87866199896	1	1	NaN	9	NaN	NaN	NaN	NaN	NaN	1	1
10	3	133	0	NaN	1	NaN	NaN	NaN	0	2	755.483036002261	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0.4	1
10	3	134	0	NaN	1	NaN	NaN	NaN	0.2	2	738.250544000039	2	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0	0
10	3	135	1	11	1	0.8	0	0	0.8	1	1335.44414000062	1	1	1	12	0	1	1	0.8	1	0.2	0
10	3	136	1	11	1	0	0	1	0.2	2	899.87684299922	2	0	0	13	0.8	1	2	0.8	1	0.8	0
10	3	137	1	15	1	0.2	0	1	0.2	1	1128.79213499764	1	1	1	14	0.8	1	20	1	0	0.2	0
10	3	138	1	10	1	0.6	0	0	0.6	2	754.751652002597	1	1	1	15	0.2	1	5	0.4	1	0.2	1
10	3	139	0	NaN	1	NaN	NaN	NaN	1	2	947.945899999468	1	1	NaN	16	NaN	NaN	NaN	NaN	NaN	0.6	1
10	3	140	1	11	1	0.2	0	1	0.2	2	965.11760499925	1	1	1	17	1	1	6	0.6	0	1	1
10	3	141	0	NaN	1	NaN	NaN	NaN	0.4	2	1137.22682799926	1	1	NaN	18	NaN	NaN	NaN	NaN	NaN	0.2	1
10	3	142	0	NaN	1	NaN	NaN	NaN	1	2	858.029082002759	1	1	NaN	19	NaN	NaN	NaN	NaN	NaN	0.4	1
10	3	143	0	NaN	2	NaN	NaN	NaN	0.2	1	804.32688899964	1	0	NaN	1	NaN	NaN	NaN	NaN	NaN	1	1
10	3	144	0	NaN	2	NaN	NaN	NaN	0.4	1	782.614419000311	1	0	NaN	2	NaN	NaN	NaN	NaN	NaN	0.2	1
10	3	145	0	NaN	2	NaN	NaN	NaN	0.4	1	873.508930999378	2	1	NaN	3	NaN	NaN	NaN	NaN	NaN	0.4	0
10	3	146	1	13	2	0	1	0	0	2	1010.20446199982	1	0	1	4	0.4	1	10	0.4	0	0.4	0
10	3	147	1	15	2	0.4	1	0	0.4	2	1146.75879700007	1	0	1	5	0	1	9	1	0	0	1
10	3	148	1	18	2	0.8	1	1	0.4	2	745.808908999607	2	1	0	6	0.4	1	7	0.2	0	0.4	0
10	3	149	1	18	2	1	1	1	0.8	1	934.047241000371	2	1	0	7	0.4	1	8	0.8	0	0.4	1
10	3	150	0	NaN	2	NaN	NaN	NaN	0.6	1	588.544776997878	2	1	NaN	8	NaN	NaN	NaN	NaN	NaN	0.8	1
10	3	151	1	10	2	0.4	1	0	NaN	NaN	NaN	NaN	NaN	0	9	0.4	1	18	0.2	1	0.6	0
10	3	152	1	18	2	0.2	0	1	0.2	2	1039.88871199908	2	1	1	10	0.6	2	11	0	0	NaN	0
10	3	153	0	NaN	2	NaN	NaN	NaN	0.2	1	1091.63823900235	1	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.2	0
10	3	154	1	11	2	0.2	1	0	0.2	2	1174.73831100142	1	0	1	12	0.2	1	1	1	0	0.2	1
10	3	155	0	NaN	2	NaN	NaN	NaN	0.8	1	1248.75711700224	2	1	NaN	13	NaN	NaN	NaN	NaN	NaN	0.2	0
10	3	156	1	12	2	0.4	1	0	0.8	1	700.390378999145	2	1	0	14	0.2	1	2	0.2	1	0.8	1
10	3	157	0	NaN	2	NaN	NaN	NaN	1	1	901.024730002973	2	1	NaN	15	NaN	NaN	NaN	NaN	NaN	0.8	1
10	3	158	0	NaN	2	NaN	NaN	NaN	1	2	1219.89699700134	2	1	NaN	16	NaN	NaN	NaN	NaN	NaN	1	1
10	3	159	0	NaN	2	NaN	NaN	NaN	0.6	1	838.740949999192	2	1	NaN	17	NaN	NaN	NaN	NaN	NaN	1	1
10	3	160	0	NaN	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18	NaN	NaN	NaN	NaN	NaN	0.6	0
10	3	161	0	NaN	2	NaN	NaN	NaN	1	2	796.674473000166	2	1	NaN	19	NaN	NaN	NaN	NaN	NaN	NaN	0
10	3	162	0	NaN	1	NaN	NaN	NaN	0.8	1	664.470849998906	2	0	NaN	1	NaN	NaN	NaN	NaN	NaN	1	1
10	3	163	1	13	1	0.6	1	1	0.6	1	763.423812997644	2	0	1	2	0.8	2	8	0.8	1	0.8	1
10	3	164	1	11	1	0.2	0	1	0	1	1013.20623699939	2	0	0	3	0.2	1	11	0.2	1	0.6	1
10	3	165	1	10	1	0.8	1	1	0.8	1	1234.71069800144	2	0	1	4	0	2	13	0.2	1	0	1
10	3	166	1	24	1	1	0	0	1	1	1457.15181899868	1	1	1	5	0.2	1	19	0.4	1	0.8	0
10	3	167	1	10	1	1	1	1	1	2	1066.28245699903	2	0	1	6	0.8	2	15	0.8	1	1	0
10	3	168	1	23	1	0.4	1	0	0.4	2	1082.17343800061	2	0	1	7	1	2	3	0.4	0	1	1
10	3	169	1	10	1	0.6	1	1	0.6	1	804.444515000796	2	0	1	8	0.4	2	17	1	1	0.4	1
10	3	170	0	NaN	1	NaN	NaN	NaN	0	2	1255.25723600003	2	0	NaN	9	NaN	NaN	NaN	NaN	NaN	0.6	1
10	3	171	0	NaN	1	NaN	NaN	NaN	0.4	1	868.310584002757	1	1	NaN	10	NaN	NaN	NaN	NaN	NaN	0	0
10	3	172	0	NaN	1	NaN	NaN	NaN	0.2	1	762.735782001982	2	0	NaN	11	NaN	NaN	NaN	NaN	NaN	0.4	0
10	3	173	0	NaN	1	NaN	NaN	NaN	0.8	1	951.429526001448	2	0	NaN	12	NaN	NaN	NaN	NaN	NaN	0.2	1
10	3	174	1	12	1	0.8	1	1	0.8	2	941.260575000342	2	0	1	13	0.8	2	1	1	1	0.8	1
10	3	175	0	NaN	1	NaN	NaN	NaN	0.6	1	882.775327998388	2	0	NaN	14	NaN	NaN	NaN	NaN	NaN	0.8	1
10	3	176	0	NaN	1	NaN	NaN	NaN	0.6	1	831.225722999079	2	0	NaN	15	NaN	NaN	NaN	NaN	NaN	0.6	1
10	3	177	0	NaN	1	NaN	NaN	NaN	0	2	857.172183001239	2	0	NaN	16	NaN	NaN	NaN	NaN	NaN	0.6	1
10	3	178	0	NaN	1	NaN	NaN	NaN	0	1	757.486448001146	2	0	NaN	17	NaN	NaN	NaN	NaN	NaN	0	1
